911,-3
912,-5
913,-5
914,-2
915,-2
916,-5
917,-1
918,1
919,-3
920,-1
921,2
922,-2
923,-4
924,-1
925,-1
926,-5
927,-3
928,-1
929,-3
930,-4
931,-5
932,-6
933,-5
934,-6
935,-5
936,-2
937,-5
938,-7
939,-2
940,-5
941,-6
942,-1
943,-4
944,-5
945,-1
946,-5
947,-5
948,-1
949,-5
950,-3
951,0
952,-4
953,-4
954,-3
955,-4
956,-1
957,-1
958,-4
959,-3
960,-4
961,-3
962,-4
963,-6
964,-3
965,-3
966,-8
967,-3
968,-1
969,-5
970,-4
971,-3
972,-4
973,-3
974,-4
975,-4
976,-4
977,-5
978,-1
979,-2
980,-8
981,-5
982,0
983,-1
984,-4
985,-6
986,-5
987,-3
988,-2
989,-2
990,-2
991,-3
992,-2
993,-3
994,-4
995,-1
996,-1
997,-1
998,-2
999,-5
1000,-2
1001,1
1002,-4
1003,-3
1004,3
1005,-4
1006,-7
1007,-1
1008,0
1009,-4
1010,-5
1011,-1
1012,-3
1013,-6
1014,-2
1015,-2
1016,-6
1017,-4
1018,-3
1019,-7
1020,-3
1021,0
1022,-4
1023,-5
1024,-4
1025,-6
1026,-6
1027,-5
1028,-5
1029,-5
1030,-4
1031,-3
1032,-5
1033,-6
1034,-2
1035,-1
1036,-4
1037,-3
1038,-1
1039,-2
1040,-3
1041,-2
1042,-2
1043,-4
1044,-4
1045,-4
1046,-4
1047,-2
1048,0
1049,-1
1050,-4
1051,-6
1052,-6
1053,-4
1054,-4
1055,-7
1056,-4
1057,-3
1058,-7
1059,-5
1060,-4
1061,-5
1062,-5
1063,-5
1064,-4
1065,-2
1066,-3
1067,-5
1068,-2
1069,0
1070,-1
1071,-3
1072,-2
1073,0
1074,-2
1075,-5
1076,-4
1077,-6
1078,-8
1079,-5
1080,-5
1081,-8
1082,-5
1083,-5
1084,-8
1085,-6
1086,-4
1087,-5
1088,-4
1089,-5
1090,-6
1091,-5
1092,-2
1093,-3
1094,-5
1095,-4
1096,-8
1097,-10
1098,-5
1099,-7
1100,-10
1101,-2
1102,-2
1103,-8
1104,-4
1105,-3
1106,-7
1107,-2
1108,-3
1109,-6
1110,1
1111,1
1112,-4
1113,-2
1114,-2
1115,-5
1116,-4
1117,-3
1118,-2
1119,-3
1120,-4
1121,-2
1122,-4
1123,-5
1124,-5
1125,-6
1126,-5
1127,-4
1128,-5
1129,-1
1130,0
1131,-4
1132,-1
1133,0
1134,-1
1135,-1
1136,-3
1137,0
1138,2
1139,-4
1140,-3
1141,1
1142,-4
1143,-5
1144,-3
1145,-2
1146,0
1147,-5
1148,-7
1149,-2
1150,-7
1151,-7
1152,1
1153,-4
1154,-8
1155,-3
1156,-3
1157,-3
1158,-3
1159,-5
1160,-1
1161,-3
1162,-8
1163,-4
1164,-5
1165,-6
1166,-2
1167,-2
1168,-2
1169,0
1170,-2
1171,1
1172,0
1173,-4
1174,-3
1175,-2
1176,-5
1177,-3
1178,-3
1179,-2
1180,2
1181,-2
1182,-5
1183,-2
1184,-4
1185,-5
1186,-2
1187,-3
1188,-5
1189,-3
1190,-2
1191,0
1192,-3
1193,-7
1194,-5
1195,-2
1196,-6
1197,-8
1198,-3
1199,-2
1200,-5
1201,-4
1202,-5
1203,-6
1204,-5
1205,-8
1206,-6
1207,-2
1208,-5
1209,-6
1210,-2
1211,-5
1212,-5
1213,-3
1214,-7
1215,-6
1216,-5
1217,-10
1218,-11
1219,-11
1220,-11
1221,-7
1222,-7
1223,-8
1224,-8
1225,-11
1226,-10
1227,-6
1228,-7
1229,-7
1230,-4
1231,-8
1232,-11
1233,-10
1234,-10
1235,-8
1236,-10
1237,-11
1238,-9
1239,-13
1240,-13
1241,-8
1242,-13
1243,-18
1244,-11
1245,-11
1246,-14
1247,-13
1248,-13
1249,-14
1250,-12
1251,-12
1252,-12
1253,-14
1254,-16
1255,-12
1256,-11
1257,-13
1258,-10
1259,-12
1260,-16
1261,-12
1262,-13
1263,-16
1264,-15
1265,-15
1266,-17
1267,-16
1268,-16
1269,-14
1270,-14
1271,-18
1272,-17
1273,-12
1274,-16
1275,-20
1276,-16
1277,-13
1278,-15
1279,-17
1280,-17
1281,-17
1282,-16
1283,-14
1284,-15
1285,-18
1286,-15
1287,-14
1288,-19
1289,-20
1290,-17
1291,-15
1292,-15
1293,-18
1294,-20
1295,-18
1296,-17
1297,-17
1298,-17
1299,-19
1300,-19
1301,-18
1302,-17
1303,-15
1304,-16
1305,-18
1306,-16
1307,-15
1308,-15
1309,-16
1310,-20
1311,-19
1312,-17
1313,-18
1314,-17
1315,-16
1316,-18
1317,-17
1318,-19
1319,-22
1320,-18
1321,-18
1322,-20
1323,-17
1324,-18
1325,-21
1326,-19
1327,-18
1328,-20
1329,-17
1330,-16
1331,-18
1332,-18
1333,-20
1334,-20
1335,-21
1336,-24
1337,-23
1338,-21
1339,-22
1340,-20
1341,-20
1342,-24
1343,-22
1344,-19
1345,-22
1346,-22
1347,-16
1348,-16
1349,-17
1350,-16
1351,-18
1352,-19
1353,-21
1354,-24
1355,-22
1356,-24
1357,-27
1358,-19
1359,-17
1360,-21
1361,-18
1362,-16
1363,-18
1364,-16
1365,-18
1366,-20
1367,-14
1368,-18
1369,-23
1370,-18
1371,-16
1372,-20
1373,-19
1374,-17
1375,-18
1376,-22
1377,-20
1378,-17
1379,-19
1380,-18
1381,-14
1382,-17
1383,-19
1384,-15
1385,-17
1386,-18
1387,-15
1388,-16
1389,-15
1390,-16
1391,-19
1392,-19
1393,-17
1394,-19
1395,-21
1396,-21
1397,-22
1398,-25
1399,-25
1400,-21
1401,-21
1402,-22
1403,-16
1404,-15
1405,-18
1406,-17
1407,-17
1408,-18
1409,-17
1410,-20
1411,-18
1412,-15
1413,-18
1414,-20
1415,-17
1416,-22
1417,-25
1418,-19
1419,-17
1420,-17
1421,-17
1422,-18
1423,-17
1424,-17
1425,-23
1426,-25
1427,-23
1428,-22
1429,-17
1430,-16
1431,-17
1432,-16
1433,-18
1434,-21
1435,-19
1436,-19
1437,-17
1438,-15
1439,-21
1440,-23
1441,-21
1442,-26
1443,-28
1444,-25
1445,-23
1446,-19
1447,-19
1448,-22
1449,-18
1450,-18
1451,-20
1452,-16
1453,-20
1454,-22
1455,-18
1456,-20
1457,-20
1458,-19
1459,-22
1460,-20
1461,-17
1462,-18
1463,-15
1464,-13
1465,-14
1466,-15
1467,-19
1468,-20
1469,-18
1470,-18
1471,-18
1472,-18
1473,-17
1474,-14
1475,-15
1476,-17
1477,-16
1478,-22
1479,-26
1480,-22
1481,-25
1482,-28
1483,-22
1484,-24
1485,-26
1486,-20
1487,-16
1488,-20
1489,-26
1490,-24
1491,-25
1492,-36
1493,-35
1494,-31
1495,-35
1496,-33
1497,-30
1498,-34
1499,-32
1500,-32
1501,-36
1502,-34
1503,-36
1504,-36
1505,-27
1506,-31
1507,-32
1508,-21
1509,-24
1510,-29
1511,-25
1512,-32
1513,-37
1514,-36
1515,-39
1516,-41
1517,-43
1518,-48
1519,-51
1520,-55
1521,-55
1522,-49
1523,-45
1524,-35
1525,-26
1526,-28
1527,-28
1528,-31
1529,-43
1530,-49
1531,-57
1532,-68
1533,-70
1534,-71
1535,-74
1536,-71
1537,-71
1538,-67
1539,-50
1540,-35
1541,-21
1542,-3
1543,9
1544,9
1545,-6
1546,-29
1547,-46
1548,-62
1549,-84
1550,-94
1551,-89
1552,-90
1553,-98
1554,-101
1555,-99
1556,-101
1557,-100
1558,-87
1559,-69
1560,-59
1561,-49
1562,-40
1563,-43
1564,-49
1565,-46
1566,-46
1567,-50
1568,-47
1569,-46
1570,-49
1571,-49
1572,-53
1573,-63
1574,-71
1575,-77
1576,-76
1577,-67
1578,-63
1579,-64
1580,-66
1581,-74
1582,-80
1583,-84
1584,-96
1585,-99
1586,-91
1587,-96
1588,-107
1589,-108
1590,-110
1591,-114
1592,-111
1593,-107
1594,-103
1595,-96
1596,-94
1597,-98
1598,-100
1599,-95
1600,-96
1601,-98
1602,-88
1603,-80
1604,-80
1605,-82
1606,-84
1607,-89
1608,-95
1609,-94
1610,-79
1611,-63
1612,-54
1613,-43
1614,-35
1615,-40
1616,-42
1617,-40
1618,-51
1619,-58
1620,-51
1621,-48
1622,-58
1623,-68
1624,-79
1625,-100
1626,-118
1627,-119
1628,-114
1629,-105
1630,-83
1631,-61
1632,-55
1633,-60
1634,-69
1635,-77
1636,-90
1637,-111
1638,-121
1639,-115
1640,-110
1641,-103
1642,-100
1643,-109
1644,-122
1645,-143
1646,-166
1647,-163
1648,-142
1649,-120
1650,-88
1651,-54
1652,-32
1653,-24
1654,-27
1655,-26
1656,-27
1657,-31
1658,-23
1659,-17
1660,-22
1661,-23
1662,-29
1663,-43
1664,-48
1665,-54
1666,-55
1667,-42
1668,-43
1669,-52
1670,-56
1671,-70
1672,-79
1673,-78
1674,-87
1675,-87
1676,-82
1677,-92
1678,-100
1679,-106
1680,-111
1681,-100
1682,-91
1683,-90
1684,-81
1685,-70
1686,-63
1687,-65
1688,-73
1689,-69
1690,-68
1691,-69
1692,-50
1693,-34
1694,-35
1695,-27
1696,-27
1697,-37
1698,-39
1699,-47
1700,-50
1701,-39
1702,-41
1703,-53
1704,-68
1705,-86
1706,-81
1707,-60
1708,-47
1709,-27
1710,-3
1711,4
1712,-10
1713,-38
1714,-61
1715,-81
1716,-103
1717,-109
1718,-104
1719,-104
1720,-98
1721,-94
1722,-98
1723,-92
1724,-82
1725,-64
1726,-33
1727,-6
1728,17
1729,34
1730,25
1731,11
1732,-1
1733,-29
1734,-53
1735,-59
1736,-63
1737,-63
1738,-55
1739,-51
1740,-51
1741,-54
1742,-51
1743,-43
1744,-37
1745,-22
1746,-3
1747,15
1748,43
1749,71
1750,85
1751,94
1752,89
1753,67
1754,47
1755,36
1756,36
1757,43
1758,47
1759,56
1760,67
1761,60
1762,47
1763,42
1764,31
1765,27
1766,42
1767,59
1768,68
1769,71
1770,62
1771,43
1772,29
1773,22
1774,16
1775,15
1776,14
1777,1
1778,-13
1779,-17
1780,-31
1781,-57
1782,-66
1783,-63
1784,-64
1785,-65
1786,-66
1787,-64
1788,-57
1789,-46
1790,-29
1791,-6
1792,11
1793,14
1794,2
1795,-19
1796,-31
1797,-31
1798,-25
1799,-11
1800,16
1801,37
1802,40
1803,41
1804,39
1805,29
1806,30
1807,51
1808,75
1809,98
1810,115
1811,103
1812,65
1813,34
1814,18
1815,10
1816,16
1817,42
1818,69
1819,78
1820,74
1821,63
1822,45
1823,29
1824,24
1825,37
1826,53
1827,57
1828,60
1829,57
1830,28
1831,-6
1832,-24
1833,-34
1834,-30
1835,-11
1836,10
1837,29
1838,38
1839,44
1840,68
1841,98
1842,122
1843,154
1844,185
1845,196
1846,181
1847,149
1848,112
1849,78
1850,61
1851,68
1852,77
1853,87
1854,106
1855,111
1856,101
1857,94
1858,86
1859,87
1860,106
1861,127
1862,154
1863,174
1864,172
1865,168
1866,164
1867,142
1868,120
1869,100
1870,71
1871,49
1872,34
1873,21
1874,20
1875,26
1876,39
1877,54
1878,63
1879,74
1880,84
1881,90
1882,101
1883,106
1884,105
1885,111
1886,102
1887,86
1888,79
1889,66
1890,61
1891,67
1892,59
1893,52
1894,52
1895,46
1896,48
1897,60
1898,74
1899,97
1900,111
1901,105
1902,99
1903,86
1904,62
1905,45
1906,38
1907,39
1908,35
1909,20
1910,11
1911,6
1912,-6
1913,-6
1914,4
1915,24
1916,55
1917,63
1918,56
1919,57
1920,38
1921,9
1922,-8
1923,-23
1924,-30
1925,-30
1926,-30
1927,-25
1928,-27
1929,-31
1930,-9
1931,20
1932,38
1933,63
1934,95
1935,110
1936,95
1937,67
1938,49
1939,30
1940,8
1941,1
1942,-4
1943,-17
1944,-22
1945,-28
1946,-35
1947,-33
1948,-43
1949,-53
1950,-39
1951,-24
1952,-4
1953,31
1954,47
1955,48
1956,46
1957,38
1958,33
1959,19
1960,-2
1961,-3
1962,-1
1963,-10
1964,-10
1965,-8
1966,-25
1967,-61
1968,-82
1969,-81
1970,-79
1971,-71
1972,-37
1973,1
1974,18
1975,15
1976,-3
1977,-25
1978,-45
1979,-68
1980,-81
1981,-76
1982,-75
1983,-76
1984,-69
1985,-68
1986,-63
1987,-50
1988,-50
1989,-57
1990,-64
1991,-68
1992,-66
1993,-64
1994,-49
1995,-28
1996,-21
1997,-10
1998,6
1999,6
2000,-10
2001,-28
2002,-30
2003,-22
2004,-20
2005,-7
2006,8
2007,2
2008,0
2009,9
2010,4
2011,-4
2012,12
2013,34
2014,39
2015,37
2016,27
2017,10
2018,0
2019,-4
2020,-18
2021,-37
2022,-49
2023,-50
2024,-51
2025,-53
2026,-43
2027,-26
2028,-10
2029,7
2030,24
2031,34
2032,30
2033,22
2034,-5
2035,-58
2036,-95
2037,-107
2038,-116
2039,-101
2040,-62
2041,-14
2042,27
2043,46
2044,57
2045,64
2046,53
2047,40
2048,35
2049,41
2050,51
2051,50
2052,44
2053,40
2054,27
2055,7
2056,-9
2057,-21
2058,-35
2059,-43
2060,-40
2061,-33
2062,-22
2063,-8
2064,1
2065,-1
2066,-16
2067,-23
2068,-22
2069,-37
2070,-62
2071,-72
2072,-63
2073,-40
2074,-7
2075,44
2076,80
2077,81
2078,80
2079,66
2080,31
2081,4
2082,-13
2083,-7
2084,23
2085,50
2086,98
2087,155
2088,172
2089,167
2090,144
2091,81
2092,16
2093,-14
2094,-17
2095,0
2096,44
2097,104
2098,156
2099,174
2100,151
2101,127
2102,111
2103,83
2104,59
2105,55
2106,66
2107,81
2108,83
2109,78
2110,69
2111,68
2112,84
2113,93
2114,98
2115,112
2116,110
2117,111
2118,121
2119,121
2120,134
2121,146
2122,135
2123,122
2124,100
2125,84
2126,97
2127,108
2128,109
2129,107
2130,89
2131,55
2132,23
2133,-6
2134,-26
2135,-24
2136,3
2137,41
2138,67
2139,69
2140,60
2141,42
2142,22
2143,30
2144,53
2145,87
2146,141
2147,175
2148,178
2149,167
2150,114
2151,29
2152,-58
2153,-134
2154,-169
2155,-165
2156,-113
2157,0
2158,124
2159,213
2160,261
2161,247
2162,184
2163,111
2164,67
2165,77
2166,133
2167,213
2168,269
2169,268
2170,219
2171,140
2172,68
2173,33
2174,35
2175,63
2176,120
2177,190
2178,221
2179,201
2180,172
2181,138
2182,115
2183,131
2184,180
2185,242
2186,272
2187,255
2188,219
2189,162
2190,112
2191,102
2192,107
2193,141
2194,214
2195,263
2196,273
2197,259
2198,219
2199,159
2200,107
2201,97
2202,134
2203,190
2204,247
2205,291
2206,302
2207,274
2208,235
2209,191
2210,143
2211,143
2212,185
2213,206
2214,219
2215,225
2216,202
2217,168
2218,142
2219,130
2220,120
2221,117
2222,131
2223,139
2224,137
2225,133
2226,110
2227,79
2228,59
2229,62
2230,86
2231,93
2232,96
2233,108
2234,81
2235,37
2236,31
2237,54
2238,82
2239,111
2240,128
2241,127
2242,107
2243,54
2244,-15
2245,-50
2246,-60
2247,-48
2248,11
2249,70
2250,100
2251,114
2252,95
2253,68
2254,53
2255,37
2256,38
2257,56
2258,75
2259,87
2260,63
2261,3
2262,-65
2263,-118
2264,-139
2265,-127
2266,-89
2267,-37
2268,10
2269,48
2270,51
2271,13
2272,-31
2273,-65
2274,-81
2275,-66
2276,-28
2277,-3
2278,-14
2279,-29
2280,-37
2281,-49
2282,-41
2283,-15
2284,22
2285,57
2286,62
2287,53
2288,31
2289,-12
2290,-45
2291,-59
2292,-50
2293,-18
2294,2
2295,21
2296,41
2297,33
2298,8
2299,-16
2300,-27
2301,-20
2302,-13
2303,-1
2304,20
2305,29
2306,23
2307,14
2308,2
2309,-12
2310,-5
2311,10
2312,10
2313,12
2314,16
2315,15
2316,13
2317,-16
2318,-47
2319,-49
2320,-59
2321,-76
2322,-95
2323,-111
2324,-86
2325,-37
2326,5
2327,48
2328,70
2329,63
2330,37
2331,-3
2332,-37
2333,-70
2334,-92
2335,-83
2336,-61
2337,-51
2338,-63
2339,-79
2340,-72
2341,-58
2342,-21
2343,49
2344,111
2345,133
2346,123
2347,83
2348,17
2349,-34
2350,-34
2351,2
2352,58
2353,103
2354,112
2355,99
2356,48
2357,-25
2358,-65
2359,-82
2360,-52
2361,23
2362,66
2363,87
2364,92
2365,44
2366,-9
2367,-30
2368,-39
2369,-33
2370,1
2371,46
2372,60
2373,29
2374,-16
2375,-58
2376,-84
2377,-79
2378,-38
2379,5
2380,7
2381,-13
2382,-36
2383,-75
2384,-104
2385,-104
2386,-88
2387,-56
2388,-9
2389,25
2390,13
2391,-12
2392,-24
2393,-41
2394,-30
2395,18
2396,51
2397,76
2398,82
2399,50
2400,7
2401,-56
2402,-106
2403,-113
2404,-104
2405,-68
2406,-10
2407,31
2408,67
2409,97
2410,93
2411,61
2412,14
2413,-48
2414,-110
2415,-135
2416,-127
2417,-121
2418,-106
2419,-75
2420,-48
2421,-44
2422,-59
2423,-72
2424,-85
2425,-89
2426,-69
2427,-60
2428,-64
2429,-62
2430,-74
2431,-98
2432,-114
2433,-101
2434,-72
2435,-62
2436,-41
2437,-10
2438,-23
2439,-59
2440,-71
2441,-52
2442,-9
2443,49
2444,116
2445,157
2446,136
2447,77
2448,10
2449,-49
2450,-81
2451,-89
2452,-81
2453,-63
2454,-41
2455,-20
2456,-5
2457,1
2458,-8
2459,-20
2460,-27
2461,-35
2462,-25
2463,-4
2464,29
2465,91
2466,138
2467,152
2468,138
2469,63
2470,-25
2471,-76
2472,-104
2473,-77
2474,-6
2475,50
2476,83
2477,86
2478,58
2479,18
2480,-12
2481,-1
2482,60
2483,147
2484,209
2485,216
2486,187
2487,122
2488,39
2489,-24
2490,-65
2491,-74
2492,-53
2493,-25
2494,15
2495,48
2496,63
2497,75
2498,87
2499,98
2500,102
2501,123
2502,152
2503,164
2504,190
2505,199
2506,153
2507,105
2508,48
2509,-21
2510,-40
2511,-18
2512,35
2513,113
2514,160
2515,163
2516,122
2517,39
2518,-28
2519,-57
2520,-61
2521,-9
2522,106
2523,199
2524,211
2525,177
2526,110
2527,6
2528,-82
2529,-114
2530,-81
2531,1
2532,90
2533,164
2534,201
2535,175
2536,100
2537,11
2538,-58
2539,-88
2540,-61
2541,15
2542,80
2543,113
2544,118
2545,76
2546,19
2547,-28
2548,-58
2549,-41
2550,1
2551,40
2552,76
2553,86
2554,67
2555,48
2556,38
2557,36
2558,42
2559,52
2560,57
2561,66
2562,64
2563,38
2564,32
2565,48
2566,47
2567,37
2568,23
2569,9
2570,-8
2571,-36
2572,-38
2573,-20
2574,3
2575,42
2576,73
2577,101
2578,123
2579,106
2580,87
2581,76
2582,55
2583,51
2584,57
2585,66
2586,88
2587,98
2588,114
2589,129
2590,116
2591,97
2592,85
2593,82
2594,90
2595,101
2596,122
2597,129
2598,117
2599,102
2600,77
2601,63
2602,70
2603,87
2604,118
2605,152
2606,171
2607,150
2608,96
2609,53
2610,25
2611,13
2612,32
2613,58
2614,87
2615,98
2616,68
2617,44
2618,38
2619,50
2620,93
2621,126
2622,154
2623,183
2624,146
2625,66
2626,9
2627,-27
2628,-21
2629,43
2630,114
2631,161
2632,186
2633,174
2634,127
2635,72
2636,31
2637,24
2638,45
2639,65
2640,85
2641,100
2642,86
2643,64
2644,63
2645,70
2646,83
2647,127
2648,187
2649,224
2650,225
2651,196
2652,157
2653,116
2654,62
2655,16
2656,-4
2657,-27
2658,-42
2659,-37
2660,-33
2661,-15
2662,16
2663,30
2664,37
2665,56
2666,80
2667,97
2668,110
2669,118
2670,111
2671,90
2672,42
2673,-17
2674,-44
2675,-59
2676,-54
2677,-21
2678,2
2679,36
2680,67
2681,45
2682,21
2683,20
2684,18
2685,17
2686,30
2687,79
2688,120
2689,117
2690,120
2691,106
2692,57
2693,18
2694,-9
2695,-24
2696,-31
2697,-39
2698,-22
2699,-24
2700,-69
2701,-108
2702,-139
2703,-170
2704,-176
2705,-157
2706,-118
2707,-73
2708,-29
2709,5
2710,28
2711,41
2712,25
2713,3
2714,-15
2715,-50
2716,-63
2717,-71
2718,-114
2719,-136
2720,-147
2721,-169
